graph,method,metric,value,timestamp,database,subset,min_cov_ignored,run_id
$S_\text{Uni-2}$,denormalized,$\mu_1$: NodeCount,4.0,2026-04-28 20:16:21.826609630,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_2$: EdgeCount,3.0,2026-04-28 20:16:21.826609630,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_3$: AvgNodePropCount,1.25,2026-04-28 20:16:21.826609630,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_4$: AvgEdgePropCount,2.0,2026-04-28 20:16:21.826609630,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,all,$\mu_1$: NodeCount,5.0,2026-04-28 20:16:22.397857881,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,all,$\mu_2$: EdgeCount,4.0,2026-04-28 20:16:22.397857881,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,all,$\mu_3$: AvgNodePropCount,1.2,2026-04-28 20:16:22.397857881,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,all,$\mu_4$: AvgEdgePropCount,0.75,2026-04-28 20:16:22.397857881,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_1$: NodeCount,4.0,2026-04-28 20:17:17.857920597,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_2$: EdgeCount,3.0,2026-04-28 20:17:17.857920597,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_3$: AvgNodePropCount,1.25,2026-04-28 20:17:17.857920597,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_4$: AvgEdgePropCount,2.0,2026-04-28 20:17:17.857920597,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,node-left,$\mu_1$: NodeCount,5.0,2026-04-28 20:17:18.410560039,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,node-left,$\mu_2$: EdgeCount,4.0,2026-04-28 20:17:18.410560039,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,node-left,$\mu_3$: AvgNodePropCount,1.2,2026-04-28 20:17:18.410560039,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,node-left,$\mu_4$: AvgEdgePropCount,0.75,2026-04-28 20:17:18.410560039,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_1$: NodeCount,4.0,2026-04-28 20:18:14.349059907,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_2$: EdgeCount,3.0,2026-04-28 20:18:14.349059907,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_3$: AvgNodePropCount,1.25,2026-04-28 20:18:14.349059907,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,denormalized,$\mu_4$: AvgEdgePropCount,2.0,2026-04-28 20:18:14.349059907,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,edge-left,$\mu_1$: NodeCount,4.0,2026-04-28 20:18:14.351651188,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,edge-left,$\mu_2$: EdgeCount,3.0,2026-04-28 20:18:14.351651188,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,edge-left,$\mu_3$: AvgNodePropCount,1.25,2026-04-28 20:18:14.351651188,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Uni-2}$,edge-left,$\mu_4$: AvgEdgePropCount,2.0,2026-04-28 20:18:14.351651188,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{No-1}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:25:02.503684880,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:25:02.503684880,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:25:02.503684880,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:25:02.503684880,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,all,$\mu_1$: NodeCount,6.0,2026-05-01 15:25:03.691616825,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,all,$\mu_2$: EdgeCount,6.0,2026-05-01 15:25:03.691616825,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,all,$\mu_3$: AvgNodePropCount,1.6666666666666667,2026-05-01 15:25:03.691616825,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:25:03.691616825,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:25:52.501277251,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:25:52.501277251,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:25:52.501277251,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:25:52.501277251,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,node-left,$\mu_1$: NodeCount,6.0,2026-05-01 15:25:53.629352295,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,node-left,$\mu_2$: EdgeCount,6.0,2026-05-01 15:25:53.629352295,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,node-left,$\mu_3$: AvgNodePropCount,1.6666666666666665,2026-05-01 15:25:53.629352295,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,node-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:25:53.629352295,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:26:45.632377731,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:26:45.632377731,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:26:45.632377731,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:26:45.632377731,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,edge-left,$\mu_1$: NodeCount,3.0,2026-05-01 15:26:45.634074433,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,edge-left,$\mu_2$: EdgeCount,2.0,2026-05-01 15:26:45.634074433,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,edge-left,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:26:45.634074433,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-1}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:26:45.634074433,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:27:41.466172838,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:27:41.466172838,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:27:41.466172838,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:27:41.466172838,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,all,$\mu_1$: NodeCount,8.0,2026-05-01 15:27:42.866763070,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,all,$\mu_2$: EdgeCount,8.0,2026-05-01 15:27:42.866763070,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,all,$\mu_3$: AvgNodePropCount,2.0,2026-05-01 15:27:42.866763070,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:27:42.866763070,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:28:35.027588467,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:28:35.027588467,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:28:35.027588467,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:28:35.027588467,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,node-left,$\mu_1$: NodeCount,8.0,2026-05-01 15:28:36.409072133,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,node-left,$\mu_2$: EdgeCount,8.0,2026-05-01 15:28:36.409072133,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,node-left,$\mu_3$: AvgNodePropCount,2.0,2026-05-01 15:28:36.409072133,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,node-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:28:36.409072133,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:29:32.616137187,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:29:32.616137187,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:29:32.616137187,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:29:32.616137187,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,edge-left,$\mu_1$: NodeCount,3.0,2026-05-01 15:29:32.617862692,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,edge-left,$\mu_2$: EdgeCount,2.0,2026-05-01 15:29:32.617862692,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,edge-left,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:29:32.617862692,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-2}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:29:32.617862692,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:30:27.517311233,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:30:27.517311233,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:30:27.517311233,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:30:27.517311233,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,all,$\mu_1$: NodeCount,6.0,2026-05-01 15:30:28.985355550,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,all,$\mu_2$: EdgeCount,5.0,2026-05-01 15:30:28.985355550,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,all,$\mu_3$: AvgNodePropCount,2.3333333333333335,2026-05-01 15:30:28.985355550,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:30:28.985355550,neo4j,all,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:31:21.658883787,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:31:21.658883787,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:31:21.658883787,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:31:21.658883787,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,node-left,$\mu_1$: NodeCount,6.0,2026-05-01 15:31:23.096512009,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,node-left,$\mu_2$: EdgeCount,5.0,2026-05-01 15:31:23.096512009,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,node-left,$\mu_3$: AvgNodePropCount,2.333333333333333,2026-05-01 15:31:23.096512009,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,node-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:31:23.096512009,neo4j,node-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_1$: NodeCount,3.0,2026-05-01 15:32:11.601576195,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_2$: EdgeCount,2.0,2026-05-01 15:32:11.601576195,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:32:11.601576195,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,denormalized,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:32:11.601576195,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,edge-left,$\mu_1$: NodeCount,3.0,2026-05-01 15:32:11.603292776,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,edge-left,$\mu_2$: EdgeCount,2.0,2026-05-01 15:32:11.603292776,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,edge-left,$\mu_3$: AvgNodePropCount,3.3333333333333335,2026-05-01 15:32:11.603292776,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{No-3}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-05-01 15:32:11.603292776,neo4j,edge-left,False,c5f8e841-4048-4f60-b88e-e987c1ba4cb4
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-28 20:27:07.993825437,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-28 20:27:07.993825437,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.30531400966183,2026-04-28 20:27:07.993825437,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936595,2026-04-28 20:27:07.993825437,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,all,$\mu_1$: NodeCount,1124.0,2026-04-28 20:27:10.237241951,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,all,$\mu_2$: EdgeCount,3969.0,2026-04-28 20:27:10.237241951,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,all,$\mu_3$: AvgNodePropCount,8.296263345195728,2026-04-28 20:27:10.237241951,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,all,$\mu_4$: AvgEdgePropCount,2.7147896195515235,2026-04-28 20:27:10.237241951,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-28 20:28:01.157486953,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-28 20:28:01.157486953,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.30531400966183,2026-04-28 20:28:01.157486953,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936595,2026-04-28 20:28:01.157486953,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,node-left,$\mu_1$: NodeCount,1124.0,2026-04-28 20:28:01.720904991,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,node-left,$\mu_2$: EdgeCount,3969.0,2026-04-28 20:28:01.720904991,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,node-left,$\mu_3$: AvgNodePropCount,8.296263345195728,2026-04-28 20:28:01.720904991,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,node-left,$\mu_4$: AvgEdgePropCount,2.7147896195515235,2026-04-28 20:28:01.720904991,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_1$: NodeCount,1035.0,2026-04-28 20:28:59.579670390,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_2$: EdgeCount,3139.0,2026-04-28 20:28:59.579670390,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_3$: AvgNodePropCount,13.30531400966183,2026-04-28 20:28:59.579670390,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,denormalized,$\mu_4$: AvgEdgePropCount,3.4326218540936595,2026-04-28 20:28:59.579670390,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,edge-left,$\mu_1$: NodeCount,1035.0,2026-04-28 20:28:59.581061314,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,edge-left,$\mu_2$: EdgeCount,3139.0,2026-04-28 20:28:59.581061314,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,edge-left,$\mu_3$: AvgNodePropCount,13.30531400966183,2026-04-28 20:28:59.581061314,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Nw}$,edge-left,$\mu_4$: AvgEdgePropCount,3.4326218540936595,2026-04-28 20:28:59.581061314,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-28 20:29:52.729188201,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-28 20:29:52.729188201,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.992319508448543,2026-04-28 20:29:52.729188201,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-28 20:29:52.729188201,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,all,$\mu_1$: NodeCount,2646.0,2026-04-28 20:29:54.058313179,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,all,$\mu_2$: EdgeCount,6502.0,2026-04-28 20:29:54.058313179,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,all,$\mu_3$: AvgNodePropCount,0.7830687830687805,2026-04-28 20:29:54.058313179,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 20:29:54.058313179,neo4j,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-28 20:30:47.382478866,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-28 20:30:47.382478866,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.992319508448543,2026-04-28 20:30:47.382478866,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-28 20:30:47.382478866,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,node-left,$\mu_1$: NodeCount,666.0,2026-04-28 20:30:47.942615436,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,node-left,$\mu_2$: EdgeCount,2598.0,2026-04-28 20:30:47.942615436,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,node-left,$\mu_3$: AvgNodePropCount,2.9849849849849828,2026-04-28 20:30:47.942615436,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,node-left,$\mu_4$: AvgEdgePropCount,2.2540415704387975,2026-04-28 20:30:47.942615436,neo4j,node-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_1$: NodeCount,651.0,2026-04-28 20:31:41.187670931,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_2$: EdgeCount,1952.0,2026-04-28 20:31:41.187670931,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_3$: AvgNodePropCount,4.992319508448543,2026-04-28 20:31:41.187670931,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,denormalized,$\mu_4$: AvgEdgePropCount,3.0,2026-04-28 20:31:41.187670931,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,edge-left,$\mu_1$: NodeCount,2631.0,2026-04-28 20:31:42.161660301,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,edge-left,$\mu_2$: EdgeCount,5856.0,2026-04-28 20:31:42.161660301,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,edge-left,$\mu_3$: AvgNodePropCount,1.2671987837324208,2026-04-28 20:31:42.161660301,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Lon}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 20:31:42.161660301,neo4j,edge-left,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 20:34:27.979685875,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 20:34:27.979685875,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-28 20:34:27.979685875,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-28 20:34:27.979685875,memgraph,all,False,a5ee306f-5a06-4e55-9849-3ab736a59b11
